transaction_id,customer_id,product_id,transaction_date,amount_paid
T011224,C01564,P008,2025-05-08,39.99
T011225,C01564,P008,2025-06-08,39.99
T011226,C01564,P008,2025-07-08,39.99
T011227,C01564,P008,2025-08-08,39.99
T011228,C01564,P008,2025-09-08,39.99
T011229,C01566,P002,2024-02-04,39.99
T011230,C01566,P002,2024-03-04,39.99
T011231,C01566,P002,2024-04-04,39.99
T011232,C01566,P002,2024-05-04,39.99
T011233,C01566,P002,2024-06-04,39.99
T011234,C01566,P002,2024-07-04,39.99
T011235,C01566,P002,2024-08-04,39.99
T011236,C01567,P003,2024-10-28,34.99
T011237,C01567,P003,2024-11-28,34.99
T011238,C01567,P003,2024-12-28,34.99
T011239,C01567,P003,2025-01-28,34.99
T011240,C01567,P003,2025-02-28,34.99
T011241,C01567,P003,2025-03-28,34.99
T011242,C01567,P003,2025-04-28,34.99
T011243,C01567,P003,2025-05-28,34.99
T011244,C01567,P003,2025-06-28,34.99
T011245,C01567,P003,2025-07-28,34.99
T011246,C01567,P003,2025-08-28,34.99
T011247,C01568,P003,2025-02-12,34.99
T011248,C01568,P003,2025-03-12,34.99
T011249,C01568,P003,2025-04-12,34.99
T011250,C01568,P003,2025-05-12,34.99
T011251,C01568,P003,2025-06-12,34.99
T011252,C01568,P003,2025-07-12,34.99
T011253,C01568,P003,2025-08-12,34.99
T011254,C01568,P003,2025-09-12,34.99
T011255,C01569,P003,2024-11-04,34.99
T011256,C01569,P003,2024-12-04,34.99
T011257,C01569,P003,2025-01-04,34.99
T011258,C01569,P003,2025-02-04,34.99
T011259,C01569,P003,2025-03-04,34.99
T011260,C01569,P003,2025-04-04,34.99
T011261,C01569,P003,2025-05-04,34.99
T011262,C01569,P003,2025-06-04,34.99
T011263,C01569,P003,2025-07-04,34.99
T011264,C01569,P003,2025-08-04,34.99
T011265,C01569,P003,2025-09-04,34.99
T011266,C01573,P007,2024-09-19,44.99
T011267,C01573,P007,2024-10-19,44.99
T011268,C01573,P007,2024-11-19,44.99
T011269,C01573,P007,2024-12-19,44.99
T011270,C01573,P007,2025-01-19,44.99
T011271,C01573,P007,2025-02-19,44.99
T011272,C01573,P007,2025-03-19,44.99
T011273,C01573,P007,2025-04-19,44.99
T011274,C01573,P007,2025-05-19,44.99
T011275,C01573,P007,2025-06-19,44.99
T011276,C01573,P007,2025-07-19,44.99
T011277,C01573,P007,2025-08-19,44.99
T011278,C01573,P007,2025-09-19,44.99
T011279,C01573,P004,2024-12-11,49.99
T011280,C01574,P003,2023-11-14,34.99
T011281,C01574,P003,2023-12-14,34.99
T011282,C01574,P003,2024-01-14,34.99
T011283,C01574,P003,2024-02-14,34.99
T011284,C01574,P003,2024-03-14,34.99
T011285,C01574,P003,2024-04-14,34.99
T011286,C01574,P003,2024-05-14,34.99
T011287,C01574,P003,2024-06-14,34.99
T011288,C01574,P003,2024-07-14,34.99
T011289,C01574,P003,2024-08-14,34.99
T011290,C01574,P003,2024-09-14,34.99
T011291,C01574,P003,2024-10-14,34.99
T011292,C01574,P003,2024-11-14,34.99
T011293,C01574,P003,2024-12-14,34.99
T011294,C01574,P003,2025-01-14,34.99
T011295,C01574,P003,2025-02-14,34.99
T011296,C01574,P003,2025-03-14,34.99
T011297,C01574,P003,2025-04-14,34.99
T011298,C01574,P003,2025-05-14,34.99
T011299,C01574,P003,2025-06-14,34.99
T011300,C01574,P003,2025-07-14,34.99
T011301,C01574,P003,2025-08-14,34.99
T011302,C01574,P003,2025-09-14,34.99
T011303,C01575,P004,2025-08-27,49.99
T011304,C01575,P005,2025-07-28,59.99
T011305,C01576,P007,2024-11-13,44.99
T011306,C01576,P007,2024-12-13,44.99
T011307,C01576,P007,2025-01-13,44.99
T011308,C01576,P007,2025-02-13,44.99
T011309,C01576,P007,2025-03-13,44.99
T011310,C01576,P007,2025-04-13,44.99
T011311,C01576,P007,2025-05-13,44.99
T011312,C01576,P007,2025-06-13,44.99
T011313,C01577,P001,2024-03-15,29.99
T011314,C01577,P001,2024-04-15,29.99
T011315,C01577,P001,2024-05-15,29.99
T011316,C01577,P001,2024-06-15,29.99
T011317,C01577,P001,2024-07-15,29.99
T011318,C01577,P001,2024-08-15,29.99
T011319,C01577,P001,2024-09-15,29.99
T011320,C01577,P001,2024-10-15,29.99
T011321,C01577,P001,2024-11-15,29.99
T011322,C01577,P001,2024-12-15,29.99
T011323,C01577,P001,2025-01-15,29.99
T011324,C01577,P001,2025-02-15,29.99
T011325,C01577,P001,2025-03-15,29.99
T011326,C01578,P008,2025-07-21,39.99
T011327,C01578,P008,2025-08-21,39.99
T011328,C01578,P008,2025-09-21,39.99
T011329,C01578,P009,2025-08-19,29.99
T011330,C01578,P004,2025-07-07,49.99
T011331,C01578,P006,2025-08-21,19.99
T011332,C01579,P007,2025-08-05,44.99
T011333,C01579,P007,2025-09-05,44.99
T011334,C01580,P007,2024-03-05,44.99
T011335,C01580,P007,2024-04-05,44.99
T011336,C01580,P007,2024-05-05,44.99
T011337,C01580,P007,2024-06-05,44.99
T011338,C01580,P007,2024-07-05,44.99
T011339,C01580,P007,2024-08-05,44.99
T011340,C01580,P007,2024-09-05,44.99
T011341,C01580,P007,2024-10-05,44.99
T011342,C01580,P007,2024-11-05,44.99
T011343,C01580,P007,2024-12-05,44.99
T011344,C01580,P007,2025-01-05,44.99
T011345,C01580,P007,2025-02-05,44.99
T011346,C01580,P007,2025-03-05,44.99
T011347,C01580,P007,2025-04-05,44.99
T011348,C01580,P007,2025-05-05,44.99
T011349,C01580,P007,2025-06-05,44.99
T011350,C01580,P010,2024-03-19,34.99
T011351,C01580,P006,2024-12-19,19.99
T011352,C01581,P008,2024-05-26,39.99
T011353,C01581,P008,2024-06-26,39.99
T011354,C01581,P008,2024-07-26,39.99
T011355,C01581,P008,2024-08-26,39.99
T011356,C01581,P008,2024-09-26,39.99
T011357,C01581,P008,2024-10-26,39.99
T011358,C01581,P008,2024-11-26,39.99
T011359,C01581,P008,2024-12-26,39.99
T011360,C01581,P008,2025-01-26,39.99
T011361,C01581,P008,2025-02-26,39.99
T011362,C01581,P008,2025-03-26,39.99
T011363,C01581,P008,2025-04-26,39.99
T011364,C01581,P008,2025-05-26,39.99
T011365,C01581,P008,2025-06-26,39.99
T011366,C01581,P008,2025-07-26,39.99
T011367,C01581,P008,2025-08-26,39.99
T011368,C01582,P007,2024-01-15,44.99
T011369,C01582,P007,2024-02-15,44.99
T011370,C01582,P007,2024-03-15,44.99
T011371,C01582,P007,2024-04-15,44.99
T011372,C01582,P007,2024-05-15,44.99
T011373,C01582,P007,2024-06-15,44.99
T011374,C01582,P007,2024-07-15,44.99
T011375,C01582,P007,2024-08-15,44.99
T011376,C01582,P007,2024-09-15,44.99
T011377,C01582,P007,2024-10-15,44.99
T011378,C01582,P007,2024-11-15,44.99
T011379,C01582,P007,2024-12-15,44.99
T011380,C01583,P007,2025-03-19,44.99
T011381,C01583,P007,2025-04-19,44.99
T011382,C01583,P007,2025-05-19,44.99
T011383,C01583,P007,2025-06-19,44.99
T011384,C01583,P007,2025-07-19,44.99
T011385,C01583,P007,2025-08-19,44.99
T011386,C01583,P007,2025-09-19,44.99
T011387,C01584,P009,2025-07-03,29.99
T011388,C01584,P010,2025-07-21,34.99
T011389,C01589,P002,2025-07-23,39.99
T011390,C01589,P002,2025-08-23,39.99
T011391,C01589,P010,2025-06-30,34.99
T011392,C01589,P004,2025-07-25,49.99
T011393,C01590,P007,2024-08-19,44.99
T011394,C01590,P007,2024-09-19,44.99
T011395,C01590,P007,2024-10-19,44.99
T011396,C01590,P007,2024-11-19,44.99
T011397,C01590,P007,2024-12-19,44.99
T011398,C01590,P007,2025-01-19,44.99
T011399,C01590,P007,2025-02-19,44.99
T011400,C01590,P007,2025-03-19,44.99
T011401,C01590,P007,2025-04-19,44.99
T011402,C01590,P007,2025-05-19,44.99
T011403,C01590,P007,2025-06-19,44.99
T011404,C01590,P007,2025-07-19,44.99
T011405,C01590,P007,2025-08-19,44.99
T011406,C01590,P007,2025-09-19,44.99
T011407,C01591,P007,2024-06-28,44.99
T011408,C01591,P007,2024-07-28,44.99
T011409,C01591,P007,2024-08-28,44.99
T011410,C01591,P007,2024-09-28,44.99
T011411,C01591,P007,2024-10-28,44.99
T011412,C01591,P007,2024-11-28,44.99
T011413,C01591,P007,2024-12-28,44.99
T011414,C01591,P007,2025-01-28,44.99
T011415,C01591,P007,2025-02-28,44.99
T011416,C01591,P007,2025-03-28,44.99
T011417,C01591,P007,2025-04-28,44.99
T011418,C01591,P007,2025-05-28,44.99
T011419,C01591,P007,2025-06-28,44.99
T011420,C01591,P007,2025-07-28,44.99
T011421,C01591,P007,2025-08-28,44.99
T011422,C01592,P001,2025-03-04,29.99
T011423,C01592,P001,2025-04-04,29.99
T011424,C01592,P001,2025-05-04,29.99
T011425,C01592,P001,2025-06-04,29.99
T011426,C01592,P001,2025-07-04,29.99
T011427,C01592,P001,2025-08-04,29.99
T011428,C01592,P001,2025-09-04,29.99
T011429,C01593,P003,2025-07-20,34.99
T011430,C01593,P003,2025-08-20,34.99
T011431,C01593,P003,2025-09-20,34.99
T011432,C01594,P001,2025-08-26,29.99
T011433,C01595,P007,2024-09-05,44.99
T011434,C01595,P007,2024-10-05,44.99
T011435,C01595,P007,2024-11-05,44.99
T011436,C01595,P007,2024-12-05,44.99
T011437,C01595,P007,2025-01-05,44.99
T011438,C01595,P007,2025-02-05,44.99
T011439,C01595,P007,2025-03-05,44.99
T011440,C01595,P007,2025-04-05,44.99
T011441,C01595,P007,2025-05-05,44.99
T011442,C01595,P007,2025-06-05,44.99
T011443,C01595,P010,2025-02-05,34.99
T011444,C01595,P004,2025-08-18,49.99
T011445,C01596,P004,2025-09-19,49.99
T011446,C01596,P006,2025-08-06,19.99
T011447,C01597,P002,2025-08-03,39.99
T011448,C01597,P002,2025-09-03,39.99
T011449,C01597,P006,2025-07-12,19.99
T011450,C01598,P003,2024-06-19,34.99
T011451,C01598,P003,2024-07-19,34.99
T011452,C01598,P003,2024-08-19,34.99
T011453,C01598,P003,2024-09-19,34.99
T011454,C01598,P003,2024-10-19,34.99
T011455,C01598,P003,2024-11-19,34.99
T011456,C01598,P003,2024-12-19,34.99
T011457,C01598,P003,2025-01-19,34.99
T011458,C01598,P003,2025-02-19,34.99
T011459,C01598,P003,2025-03-19,34.99
T011460,C01598,P003,2025-04-19,34.99
T011461,C01598,P003,2025-05-19,34.99
T011462,C01598,P003,2025-06-19,34.99
T011463,C01598,P003,2025-07-19,34.99
T011464,C01598,P003,2025-08-19,34.99
T011465,C01598,P003,2025-09-19,34.99
T011466,C01599,P001,2024-04-01,29.99
T011467,C01599,P001,2024-05-01,29.99
T011468,C01599,P001,2024-06-01,29.99
T011469,C01599,P001,2024-07-01,29.99
T011470,C01599,P001,2024-08-01,29.99
T011471,C01599,P001,2024-09-01,29.99
T011472,C01599,P001,2024-10-01,29.99
T011473,C01599,P001,2024-11-01,29.99
T011474,C01599,P001,2024-12-01,29.99
T011475,C01599,P001,2025-01-01,29.99
T011476,C01599,P001,2025-02-01,29.99
T011477,C01599,P001,2025-03-01,29.99
T011478,C01599,P001,2025-04-01,29.99
T011479,C01599,P001,2025-05-01,29.99
T011480,C01599,P001,2025-06-01,29.99
T011481,C01599,P001,2025-07-01,29.99
T011482,C01599,P001,2025-08-01,29.99
T011483,C01599,P001,2025-09-01,29.99
T011484,C01600,P008,2025-02-18,39.99
T011485,C01600,P008,2025-03-18,39.99
T011486,C01600,P008,2025-04-18,39.99
T011487,C01600,P008,2025-05-18,39.99
T011488,C01600,P008,2025-06-18,39.99
T011489,C01601,P002,2024-08-07,39.99
T011490,C01601,P002,2024-09-07,39.99
T011491,C01601,P002,2024-10-07,39.99
T011492,C01601,P002,2024-11-07,39.99
T011493,C01601,P002,2024-12-07,39.99
T011494,C01601,P002,2025-01-07,39.99
T011495,C01601,P002,2025-02-07,39.99
T011496,C01601,P002,2025-03-07,39.99
T011497,C01601,P002,2025-04-07,39.99
T011498,C01601,P002,2025-05-07,39.99
T011499,C01601,P002,2025-06-07,39.99
T011500,C01601,P002,2025-07-07,39.99
T011501,C01601,P002,2025-08-07,39.99
T011502,C01601,P002,2025-09-07,39.99
T011503,C01601,P009,2025-03-13,29.99
T011504,C01601,P006,2025-01-25,19.99
T011505,C01601,P010,2025-06-09,34.99
T011506,C01602,P001,2024-08-03,29.99
T011507,C01602,P001,2024-09-03,29.99
T011508,C01602,P001,2024-10-03,29.99
T011509,C01602,P001,2024-11-03,29.99
T011510,C01602,P001,2024-12-03,29.99
T011511,C01602,P001,2025-01-03,29.99
T011512,C01602,P001,2025-02-03,29.99
T011513,C01602,P001,2025-03-03,29.99
T011514,C01602,P001,2025-04-03,29.99
T011515,C01602,P001,2025-05-03,29.99
T011516,C01602,P001,2025-06-03,29.99
T011517,C01602,P001,2025-07-03,29.99
T011518,C01602,P001,2025-08-03,29.99
T011519,C01602,P001,2025-09-03,29.99
T011520,C01602,P010,2024-12-20,34.99
T011521,C01604,P007,2025-02-12,44.99
T011522,C01604,P007,2025-03-12,44.99
T011523,C01605,P005,2025-02-22,59.99
T011524,C01605,P009,2025-03-20,29.99
T011525,C01606,P002,2024-10-11,39.99
T011526,C01606,P002,2024-11-11,39.99
T011527,C01606,P002,2024-12-11,39.99
T011528,C01606,P002,2025-01-11,39.99
T011529,C01606,P002,2025-02-11,39.99
T011530,C01606,P002,2025-03-11,39.99
T011531,C01606,P002,2025-04-11,39.99
T011532,C01606,P002,2025-05-11,39.99
T011533,C01606,P002,2025-06-11,39.99
T011534,C01606,P002,2025-07-11,39.99
T011535,C01606,P002,2025-08-11,39.99
T011536,C01606,P002,2025-09-11,39.99
T011537,C01607,P007,2024-04-03,44.99
T011538,C01607,P007,2024-05-03,44.99
T011539,C01607,P007,2024-06-03,44.99
T011540,C01607,P007,2024-07-03,44.99
T011541,C01607,P007,2024-08-03,44.99
T011542,C01607,P007,2024-09-03,44.99
T011543,C01607,P007,2024-10-03,44.99
T011544,C01607,P007,2024-11-03,44.99
T011545,C01607,P007,2024-12-03,44.99
T011546,C01607,P007,2025-01-03,44.99
T011547,C01607,P007,2025-02-03,44.99
T011548,C01607,P007,2025-03-03,44.99
T011549,C01607,P007,2025-04-03,44.99
T011550,C01607,P007,2025-05-03,44.99
T011551,C01607,P007,2025-06-03,44.99
T011552,C01607,P007,2025-07-03,44.99
T011553,C01609,P008,2025-07-04,39.99
T011554,C01609,P008,2025-08-04,39.99
T011555,C01609,P008,2025-09-04,39.99
T011556,C01610,P008,2024-01-03,39.99
T011557,C01610,P008,2024-02-03,39.99
T011558,C01610,P008,2024-03-03,39.99
T011559,C01610,P008,2024-04-03,39.99
T011560,C01610,P008,2024-05-03,39.99
T011561,C01610,P008,2024-06-03,39.99
T011562,C01610,P008,2024-07-03,39.99
T011563,C01610,P008,2024-08-03,39.99
T011564,C01610,P008,2024-09-03,39.99
T011565,C01610,P008,2024-10-03,39.99
T011566,C01610,P008,2024-11-03,39.99
T011567,C01610,P008,2024-12-03,39.99
T011568,C01610,P008,2025-01-03,39.99
T011569,C01610,P008,2025-02-03,39.99
T011570,C01610,P008,2025-03-03,39.99
T011571,C01610,P008,2025-04-03,39.99
T011572,C01610,P008,2025-05-03,39.99
T011573,C01610,P008,2025-06-03,39.99
T011574,C01617,P003,2023-11-06,34.99
T011575,C01617,P003,2023-12-06,34.99
T011576,C01617,P003,2024-01-06,34.99
T011577,C01617,P003,2024-02-06,34.99
T011578,C01617,P003,2024-03-06,34.99
T011579,C01617,P003,2024-04-06,34.99
T011580,C01619,P001,2024-01-24,29.99
T011581,C01619,P001,2024-02-24,29.99
T011582,C01619,P001,2024-03-24,29.99
T011583,C01619,P001,2024-04-24,29.99
T011584,C01619,P001,2024-05-24,29.99
T011585,C01619,P001,2024-06-24,29.99
T011586,C01619,P001,2024-07-24,29.99
T011587,C01619,P001,2024-08-24,29.99
T011588,C01619,P001,2024-09-24,29.99
T011589,C01619,P001,2024-10-24,29.99
T011590,C01619,P001,2024-11-24,29.99
T011591,C01619,P001,2024-12-24,29.99
T011592,C01619,P001,2025-01-24,29.99
T011593,C01619,P001,2025-02-24,29.99
T011594,C01619,P001,2025-03-24,29.99
T011595,C01619,P001,2025-04-24,29.99
T011596,C01619,P001,2025-05-24,29.99
T011597,C01619,P001,2025-06-24,29.99
T011598,C01619,P001,2025-07-24,29.99
T011599,C01619,P001,2025-08-24,29.99
T011600,C01620,P008,2024-08-21,39.99
T011601,C01620,P008,2024-09-21,39.99
T011602,C01620,P008,2024-10-21,39.99
T011603,C01620,P008,2024-11-21,39.99
T011604,C01620,P008,2024-12-21,39.99
T011605,C01620,P008,2025-01-21,39.99
T011606,C01620,P008,2025-02-21,39.99
T011607,C01620,P008,2025-03-21,39.99
T011608,C01620,P008,2025-04-21,39.99
T011609,C01620,P008,2025-05-21,39.99
T011610,C01620,P008,2025-06-21,39.99
T011611,C01620,P008,2025-07-21,39.99
T011612,C01620,P008,2025-08-21,39.99
T011613,C01620,P008,2025-09-21,39.99
T011614,C01622,P002,2024-03-19,39.99
T011615,C01622,P002,2024-04-19,39.99
T011616,C01622,P002,2024-05-19,39.99
T011617,C01622,P002,2024-06-19,39.99
T011618,C01622,P002,2024-07-19,39.99
T011619,C01622,P002,2024-08-19,39.99
T011620,C01622,P002,2024-09-19,39.99
T011621,C01622,P002,2024-10-19,39.99
T011622,C01622,P002,2024-11-19,39.99
T011623,C01622,P002,2024-12-19,39.99
T011624,C01622,P002,2025-01-19,39.99
T011625,C01622,P002,2025-02-19,39.99
T011626,C01622,P002,2025-03-19,39.99
T011627,C01622,P002,2025-04-19,39.99
T011628,C01622,P002,2025-05-19,39.99
T011629,C01622,P002,2025-06-19,39.99
T011630,C01622,P002,2025-07-19,39.99
T011631,C01622,P002,2025-08-19,39.99
T011632,C01622,P002,2025-09-19,39.99
T011633,C01622,P009,2024-07-07,29.99
T011634,C01623,P002,2024-10-10,39.99
T011635,C01623,P002,2024-11-10,39.99
T011636,C01623,P002,2024-12-10,39.99
T011637,C01623,P002,2025-01-10,39.99
T011638,C01623,P002,2025-02-10,39.99
T011639,C01623,P002,2025-03-10,39.99
T011640,C01623,P002,2025-04-10,39.99
T011641,C01623,P002,2025-05-10,39.99
T011642,C01623,P002,2025-06-10,39.99
T011643,C01623,P002,2025-07-10,39.99
T011644,C01623,P002,2025-08-10,39.99
T011645,C01623,P002,2025-09-10,39.99
T011646,C01624,P002,2024-05-08,39.99
T011647,C01624,P002,2024-06-08,39.99
T011648,C01624,P002,2024-07-08,39.99
T011649,C01624,P002,2024-08-08,39.99
T011650,C01624,P002,2024-09-08,39.99
T011651,C01624,P002,2024-10-08,39.99
T011652,C01624,P002,2024-11-08,39.99
T011653,C01624,P002,2024-12-08,39.99
T011654,C01624,P002,2025-01-08,39.99
T011655,C01624,P002,2025-02-08,39.99
T011656,C01624,P002,2025-03-08,39.99
T011657,C01624,P002,2025-04-08,39.99
T011658,C01624,P002,2025-05-08,39.99
T011659,C01624,P002,2025-06-08,39.99
T011660,C01624,P002,2025-07-08,39.99
T011661,C01624,P002,2025-08-08,39.99
T011662,C01624,P002,2025-09-08,39.99
T011663,C01625,P002,2024-07-29,39.99
T011664,C01625,P002,2024-08-29,39.99
T011665,C01625,P002,2024-09-29,39.99
T011666,C01625,P002,2024-10-29,39.99
T011667,C01625,P010,2024-08-05,34.99
T011668,C01625,P010,2025-07-01,34.99
T011669,C01625,P004,2024-11-09,49.99
T011670,C01626,P002,2024-09-08,39.99
T011671,C01626,P002,2024-10-08,39.99
T011672,C01626,P002,2024-11-08,39.99
T011673,C01627,P002,2024-06-05,39.99
T011674,C01627,P002,2024-07-05,39.99
T011675,C01627,P002,2024-08-05,39.99
T011676,C01627,P002,2024-09-05,39.99
T011677,C01627,P002,2024-10-05,39.99
T011678,C01627,P002,2024-11-05,39.99
T011679,C01627,P002,2024-12-05,39.99
T011680,C01627,P002,2025-01-05,39.99
T011681,C01627,P002,2025-02-05,39.99
T011682,C01627,P002,2025-03-05,39.99
T011683,C01628,P002,2024-05-31,39.99
T011684,C01628,P002,2024-06-30,39.99
T011685,C01628,P002,2024-07-30,39.99
T011686,C01628,P002,2024-08-30,39.99
T011687,C01628,P002,2024-09-30,39.99
T011688,C01628,P002,2024-10-30,39.99
T011689,C01628,P002,2024-11-30,39.99
T011690,C01628,P002,2024-12-30,39.99
T011691,C01628,P002,2025-01-30,39.99
T011692,C01628,P002,2025-02-28,39.99
T011693,C01628,P002,2025-03-28,39.99
T011694,C01628,P002,2025-04-28,39.99
T011695,C01628,P002,2025-05-28,39.99
T011696,C01628,P002,2025-06-28,39.99
T011697,C01628,P002,2025-07-28,39.99
T011698,C01628,P002,2025-08-28,39.99
T011699,C01629,P009,2024-10-30,29.99
T011700,C01630,P002,2025-01-05,39.99
T011701,C01630,P002,2025-02-05,39.99
T011702,C01630,P002,2025-03-05,39.99
T011703,C01631,P007,2025-09-04,44.99
T011704,C01632,P008,2024-10-11,39.99
T011705,C01632,P008,2024-11-11,39.99
T011706,C01632,P008,2024-12-11,39.99
T011707,C01632,P008,2025-01-11,39.99
T011708,C01632,P008,2025-02-11,39.99
T011709,C01632,P008,2025-03-11,39.99
T011710,C01632,P008,2025-04-11,39.99
T011711,C01632,P008,2025-05-11,39.99
T011712,C01632,P008,2025-06-11,39.99
T011713,C01632,P008,2025-07-11,39.99
T011714,C01632,P008,2025-08-11,39.99
T011715,C01632,P008,2025-09-11,39.99
T011716,C01633,P004,2025-09-21,49.99
T011717,C01633,P005,2025-09-21,59.99
T011718,C01633,P009,2025-09-21,29.99
T011719,C01634,P002,2025-08-21,39.99
T011720,C01634,P002,2025-09-21,39.99
T011721,C01635,P001,2023-12-22,29.99
T011722,C01635,P001,2024-01-22,29.99
T011723,C01635,P001,2024-02-22,29.99
T011724,C01635,P001,2024-03-22,29.99
T011725,C01635,P001,2024-04-22,29.99
T011726,C01635,P001,2024-05-22,29.99
T011727,C01635,P001,2024-06-22,29.99
T011728,C01635,P001,2024-07-22,29.99
T011729,C01635,P001,2024-08-22,29.99
T011730,C01635,P001,2024-09-22,29.99
T011731,C01635,P001,2024-10-22,29.99
T011732,C01635,P001,2024-11-22,29.99
T011733,C01635,P001,2024-12-22,29.99
T011734,C01635,P001,2025-01-22,29.99
T011735,C01635,P001,2025-02-22,29.99
T011736,C01635,P001,2025-03-22,29.99
T011737,C01635,P001,2025-04-22,29.99
T011738,C01635,P001,2025-05-22,29.99
T011739,C01635,P001,2025-06-22,29.99
T011740,C01635,P001,2025-07-22,29.99
T011741,C01635,P001,2025-08-22,29.99
T011742,C01635,P006,2025-02-21,19.99
T011743,C01638,P005,2025-08-29,59.99
T011744,C01638,P010,2025-04-14,34.99
T011745,C01640,P007,2025-08-11,44.99
T011746,C01640,P007,2025-09-11,44.99
T011747,C01642,P007,2024-11-05,44.99
T011748,C01642,P007,2024-12-05,44.99
T011749,C01642,P007,2025-01-05,44.99
T011750,C01643,P001,2024-10-13,29.99
T011751,C01643,P001,2024-11-13,29.99
T011752,C01643,P001,2024-12-13,29.99
T011753,C01643,P001,2025-01-13,29.99
T011754,C01643,P001,2025-02-13,29.99
T011755,C01643,P001,2025-03-13,29.99
T011756,C01643,P001,2025-04-13,29.99
T011757,C01643,P001,2025-05-13,29.99
T011758,C01643,P001,2025-06-13,29.99
T011759,C01643,P001,2025-07-13,29.99
T011760,C01644,P003,2024-09-06,34.99
T011761,C01644,P003,2024-10-06,34.99
T011762,C01644,P003,2024-11-06,34.99
T011763,C01644,P003,2024-12-06,34.99
T011764,C01644,P003,2025-01-06,34.99
T011765,C01644,P003,2025-02-06,34.99
T011766,C01644,P003,2025-03-06,34.99
T011767,C01644,P003,2025-04-06,34.99
T011768,C01644,P003,2025-05-06,34.99
T011769,C01644,P003,2025-06-06,34.99
T011770,C01644,P003,2025-07-06,34.99
T011771,C01644,P003,2025-08-06,34.99
T011772,C01644,P003,2025-09-06,34.99
T011773,C01645,P003,2025-08-03,34.99
T011774,C01645,P003,2025-09-03,34.99
T011775,C01646,P008,2025-06-13,39.99
T011776,C01646,P008,2025-07-13,39.99
T011777,C01646,P008,2025-08-13,39.99
T011778,C01646,P008,2025-09-13,39.99
T011779,C01647,P009,2024-10-12,29.99
T011780,C01647,P010,2024-01-15,34.99
T011781,C01648,P001,2024-05-09,29.99
T011782,C01648,P001,2024-06-09,29.99
T011783,C01648,P001,2024-07-09,29.99
T011784,C01648,P001,2024-08-09,29.99
T011785,C01648,P001,2024-09-09,29.99
T011786,C01648,P001,2024-10-09,29.99
T011787,C01648,P001,2024-11-09,29.99
T011788,C01648,P001,2024-12-09,29.99
T011789,C01648,P001,2025-01-09,29.99
T011790,C01648,P001,2025-02-09,29.99
T011791,C01648,P001,2025-03-09,29.99
T011792,C01648,P001,2025-04-09,29.99
T011793,C01648,P001,2025-05-09,29.99
T011794,C01648,P001,2025-06-09,29.99
T011795,C01648,P001,2025-07-09,29.99
T011796,C01648,P001,2025-08-09,29.99
T011797,C01648,P001,2025-09-09,29.99
T011798,C01649,P004,2025-09-05,49.99
T011799,C01650,P009,2025-08-24,29.99
T011800,C01650,P004,2025-09-09,49.99
T011801,C01650,P006,2025-08-08,19.99
T011802,C01651,P001,2024-10-07,29.99
T011803,C01651,P001,2024-11-07,29.99
T011804,C01651,P001,2024-12-07,29.99
T011805,C01651,P001,2025-01-07,29.99
T011806,C01651,P001,2025-02-07,29.99
T011807,C01651,P001,2025-03-07,29.99
T011808,C01651,P001,2025-04-07,29.99
T011809,C01651,P001,2025-05-07,29.99
T011810,C01651,P001,2025-06-07,29.99
T011811,C01651,P001,2025-07-07,29.99
T011812,C01651,P001,2025-08-07,29.99
T011813,C01651,P001,2025-09-07,29.99
T011814,C01652,P007,2024-05-07,44.99
T011815,C01652,P007,2024-06-07,44.99
T011816,C01652,P007,2024-07-07,44.99
T011817,C01652,P007,2024-08-07,44.99
T011818,C01652,P007,2024-09-07,44.99
T011819,C01652,P007,2024-10-07,44.99
T011820,C01652,P007,2024-11-07,44.99
T011821,C01652,P007,2024-12-07,44.99
T011822,C01652,P007,2025-01-07,44.99
T011823,C01652,P007,2025-02-07,44.99
T011824,C01652,P007,2025-03-07,44.99
T011825,C01652,P007,2025-04-07,44.99
T011826,C01652,P007,2025-05-07,44.99
T011827,C01652,P007,2025-06-07,44.99
T011828,C01652,P007,2025-07-07,44.99
T011829,C01652,P007,2025-08-07,44.99
T011830,C01652,P007,2025-09-07,44.99
T011831,C01653,P007,2025-06-03,44.99
T011832,C01653,P007,2025-07-03,44.99
T011833,C01653,P007,2025-08-03,44.99
T011834,C01653,P007,2025-09-03,44.99
T011835,C01656,P008,2024-10-19,39.99
T011836,C01656,P008,2024-11-19,39.99
T011837,C01656,P008,2024-12-19,39.99
T011838,C01656,P008,2025-01-19,39.99
T011839,C01656,P008,2025-02-19,39.99
T011840,C01656,P008,2025-03-19,39.99
T011841,C01656,P008,2025-04-19,39.99
T011842,C01656,P008,2025-05-19,39.99
T011843,C01656,P008,2025-06-19,39.99
T011844,C01656,P008,2025-07-19,39.99
T011845,C01656,P008,2025-08-19,39.99
T011846,C01656,P008,2025-09-19,39.99
T011847,C01657,P002,2025-09-15,39.99
T011848,C01657,P009,2025-08-29,29.99
T011849,C01657,P004,2025-09-02,49.99
T011850,C01658,P001,2024-06-09,29.99
T011851,C01658,P001,2024-07-09,29.99
T011852,C01658,P001,2024-08-09,29.99
T011853,C01658,P001,2024-09-09,29.99
T011854,C01658,P001,2024-10-09,29.99
T011855,C01659,P006,2025-08-23,19.99
T011856,C01659,P010,2024-06-23,34.99
T011857,C01659,P006,2025-09-13,19.99
T011858,C01660,P003,2023-12-30,34.99
